customer_id,age,job,marital,education,credit_def,Avey_bal,house_loan,personal_loan,communication,day,month,call_duration,campaign,pdays,previous,poutcome,response
25538,32,management,single,tertiary,no,2667,yes,no,cellular,19,nov,197,1,99,2,success,no
25541,30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,no
25543,32,entrepreneur,married,tertiary,no,964,yes,no,cellular,19,nov,130,1,120,2,failure,no
25545,36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no
25553,52,self-employed,married,secondary,no,-201,no,yes,cellular,19,nov,905,1,133,2,failure,no
25556,45,management,divorced,secondary,no,644,yes,no,cellular,19,nov,418,1,168,1,success,yes
25569,43,management,married,tertiary,no,13044,no,no,cellular,19,nov,215,1,93,4,failure,no
25570,35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,110,1,93,5,failure,no
25574,39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,no
25580,49,management,married,tertiary,no,6613,no,no,cellular,19,nov,106,1,155,3,failure,no
25582,34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no
25588,33,technician,married,secondary,no,1234,no,no,cellular,19,nov,109,1,10,1,failure,no
25595,45,technician,divorced,secondary,no,1309,yes,no,cellular,19,nov,298,1,170,2,failure,no
25596,30,management,single,tertiary,no,234,yes,no,cellular,19,nov,206,1,169,2,failure,no
25605,32,unemployed,single,tertiary,no,1611,yes,no,cellular,19,nov,175,1,180,2,failure,no
25618,40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure,no
25619,46,blue-collar,married,secondary,no,15,yes,yes,cellular,19,nov,46,2,91,3,failure,no
25621,30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,426,2,189,6,failure,no
25624,34,blue-collar,married,primary,no,2490,yes,no,cellular,19,nov,185,2,180,1,failure,no
25628,46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,yes
25637,40,blue-collar,married,primary,no,4608,yes,no,telephone,19,nov,111,2,156,1,failure,no
25638,53,retired,married,tertiary,no,1452,no,yes,cellular,19,nov,442,2,113,3,failure,no
25658,38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no
25676,32,technician,divorced,secondary,no,18,no,no,telephone,19,nov,20,1,177,1,failure,no
25677,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
25679,35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure,no
25690,32,technician,married,secondary,no,524,no,no,cellular,19,nov,100,1,106,1,failure,no
25699,33,self-employed,married,tertiary,no,-103,yes,no,cellular,19,nov,149,2,175,1,failure,no
25700,33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no
25701,39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,no
25707,44,services,married,primary,no,1161,yes,no,cellular,19,nov,402,1,184,5,failure,no
25717,59,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103,3,166,2,failure,no
25718,45,management,single,secondary,no,142,no,yes,cellular,19,nov,258,1,105,4,failure,no
25722,37,blue-collar,married,secondary,no,1165,yes,no,cellular,19,nov,62,3,190,4,success,no
25729,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure,no
25742,42,self-employed,married,secondary,no,3211,no,no,cellular,19,nov,87,2,111,1,failure,no
25746,41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,no
25750,40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,no
25751,43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure,no
25753,44,technician,single,secondary,no,1195,yes,no,cellular,19,nov,187,6,188,9,failure,no
25755,58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure,no
25756,43,management,married,tertiary,no,1993,no,no,cellular,19,nov,37,1,174,1,failure,no
25759,58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,no
25760,39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,no
25766,52,blue-collar,married,secondary,no,7225,no,no,cellular,19,nov,205,2,113,2,failure,no
25767,54,self-employed,divorced,tertiary,no,1323,no,no,cellular,19,nov,83,1,152,4,failure,no
25778,53,technician,married,secondary,no,2818,yes,no,cellular,19,nov,131,1,126,7,failure,no
25782,48,blue-collar,married,secondary,no,-202,yes,yes,cellular,19,nov,565,1,112,4,failure,no
25783,59,retired,married,secondary,no,32948,no,no,cellular,19,nov,243,1,174,2,failure,no
25786,33,entrepreneur,married,secondary,no,2,yes,yes,cellular,19,nov,17,5,198,1,failure,no
25788,44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,no
25791,47,admin.,divorced,secondary,no,1939,yes,no,cellular,19,nov,150,1,174,1,failure,no
25813,45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,no
25815,42,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,no
25817,30,blue-collar,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure,no
25818,59,retired,married,secondary,no,2291,no,yes,cellular,19,nov,190,1,128,3,failure,no
25830,46,entrepreneur,married,primary,no,8873,yes,no,cellular,19,nov,172,1,118,2,failure,no
25835,40,technician,married,secondary,no,657,yes,no,cellular,19,nov,178,1,112,2,failure,no
25840,37,blue-collar,married,primary,no,253,yes,no,cellular,19,nov,59,2,153,2,failure,no
25841,33,blue-collar,married,tertiary,no,6138,yes,no,cellular,19,nov,384,1,183,1,failure,no
25843,55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,no
25846,46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes
25847,45,self-employed,married,secondary,no,830,no,no,cellular,19,nov,180,1,111,2,failure,no
25857,33,self-employed,single,secondary,no,4,yes,no,cellular,19,nov,136,2,180,2,failure,no
25859,47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,174,1,174,1,failure,no
25868,35,blue-collar,married,secondary,no,86,no,no,cellular,19,nov,127,1,111,2,failure,no
25869,40,blue-collar,married,secondary,no,4853,no,no,cellular,19,nov,259,1,111,2,failure,no
25871,38,technician,single,secondary,no,884,yes,yes,cellular,19,nov,295,1,111,2,failure,no
25880,59,retired,married,primary,no,741,no,no,cellular,19,nov,194,2,152,2,failure,no
25890,34,housemaid,married,tertiary,no,4958,yes,no,cellular,19,nov,175,1,183,1,failure,no
25899,46,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93,1,189,8,failure,no
25906,36,self-employed,married,tertiary,no,16430,yes,no,cellular,19,nov,234,1,166,3,failure,no
25913,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no
25920,57,blue-collar,married,secondary,no,5935,yes,yes,cellular,19,nov,90,2,198,1,failure,no
25927,35,admin.,married,secondary,no,3187,yes,no,cellular,19,nov,171,2,183,1,failure,no
25932,59,management,married,primary,no,2769,yes,no,cellular,19,nov,104,1,131,2,failure,no
25934,33,blue-collar,married,primary,no,3512,yes,no,cellular,19,nov,251,1,183,2,failure,no
25938,56,services,married,primary,no,444,yes,no,cellular,19,nov,88,1,166,1,failure,no
25942,38,management,married,tertiary,no,5432,yes,yes,cellular,19,nov,408,1,183,1,failure,no
25946,40,admin.,married,secondary,no,67,no,yes,cellular,19,nov,359,2,152,5,failure,no
25947,37,blue-collar,married,primary,no,3574,yes,no,cellular,19,nov,178,1,170,2,failure,no
25948,36,admin.,single,tertiary,no,2622,no,no,cellular,19,nov,640,1,127,5,failure,no
25950,50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,no
25951,38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure,no
25959,37,technician,married,secondary,no,5902,yes,no,cellular,19,nov,191,1,180,4,failure,no
25963,34,admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,success,no
25965,50,admin.,married,secondary,no,167,no,yes,cellular,19,nov,47,1,133,1,failure,no
25969,56,admin.,divorced,secondary,no,-429,no,yes,cellular,19,nov,120,2,119,4,failure,no
25974,43,management,married,primary,no,8167,yes,no,telephone,19,nov,202,2,184,2,failure,no
25987,37,management,single,tertiary,no,5340,yes,no,cellular,19,nov,101,2,104,4,failure,no
25990,53,blue-collar,single,secondary,no,2430,yes,yes,cellular,19,nov,73,2,145,3,failure,no
26007,40,admin.,single,secondary,no,664,no,no,cellular,19,nov,188,2,121,2,success,no
26012,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
26015,30,management,married,tertiary,no,2451,yes,no,cellular,19,nov,191,2,175,1,failure,no
26016,58,retired,divorced,primary,no,2538,yes,no,cellular,19,nov,680,2,111,6,failure,yes
26021,54,retired,married,secondary,no,2626,no,no,cellular,19,nov,221,2,190,2,failure,no
26028,47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure,no
26031,39,management,married,tertiary,no,12855,yes,no,cellular,19,nov,108,4,173,1,failure,no
26036,39,management,single,tertiary,no,633,no,no,cellular,19,nov,105,2,133,3,failure,no
26044,50,blue-collar,married,tertiary,no,1784,no,no,cellular,19,nov,1184,3,160,1,failure,no
26048,39,management,divorced,tertiary,no,1315,yes,no,cellular,19,nov,1337,4,126,1,failure,no
26051,33,management,single,tertiary,no,923,yes,no,cellular,19,nov,1307,3,173,6,failure,no
26052,45,management,married,tertiary,no,7154,yes,no,cellular,19,nov,93,3,111,3,failure,no
26056,59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure,no
26058,53,management,married,tertiary,no,2578,no,no,cellular,19,nov,299,4,107,2,failure,no
26059,37,management,married,secondary,no,510,yes,no,cellular,19,nov,67,2,90,6,failure,no
26061,54,self-employed,married,primary,no,277,yes,no,cellular,19,nov,300,5,170,3,failure,no
26070,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no
26074,39,housemaid,married,secondary,no,4136,yes,no,cellular,19,nov,194,2,170,3,failure,no
26078,31,services,married,secondary,no,395,no,no,telephone,19,nov,196,3,117,3,failure,no
26083,33,management,married,tertiary,no,621,no,no,cellular,19,nov,1435,3,99,5,failure,no
26097,49,blue-collar,married,secondary,no,4259,no,no,cellular,19,nov,146,3,111,7,failure,no
26101,40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,yes
26103,35,management,married,tertiary,no,552,yes,yes,cellular,19,nov,314,2,124,1,failure,no
26109,35,services,married,primary,no,31,no,yes,cellular,19,nov,131,3,133,3,failure,no
26113,44,blue-collar,married,secondary,no,6491,yes,no,cellular,19,nov,126,2,174,1,failure,no
26118,45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,19,nov,517,2,187,3,failure,no
26128,44,blue-collar,single,primary,no,1593,yes,no,cellular,19,nov,201,2,174,3,success,no
26133,37,technician,married,secondary,no,5287,yes,yes,cellular,19,nov,599,4,100,2,failure,no
26145,55,entrepreneur,married,tertiary,no,625,no,no,telephone,20,nov,88,2,147,4,failure,no
26150,38,entrepreneur,married,tertiary,no,898,yes,no,cellular,20,nov,80,5,198,2,failure,no
26153,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,no
26156,31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,no
26170,44,technician,married,tertiary,no,0,yes,yes,cellular,20,nov,286,6,191,2,failure,no
26171,30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,125,1,183,4,failure,no
26177,32,technician,married,secondary,no,344,yes,no,cellular,20,nov,179,1,197,1,failure,no
26191,35,management,divorced,tertiary,no,146,no,no,cellular,20,nov,392,2,106,2,success,no
26193,32,technician,married,tertiary,no,4654,yes,yes,cellular,20,nov,276,1,128,2,failure,yes
26195,34,admin.,single,secondary,no,296,no,no,cellular,20,nov,68,1,136,4,failure,no
26197,55,self-employed,married,secondary,no,12159,yes,no,cellular,20,nov,142,2,174,2,failure,no
26203,38,technician,single,tertiary,no,5122,yes,no,cellular,20,nov,370,1,184,1,failure,no
26206,34,management,single,tertiary,no,673,yes,yes,cellular,20,nov,271,1,184,1,failure,no
26207,37,blue-collar,married,primary,no,8135,yes,no,cellular,20,nov,358,1,184,1,failure,no
26214,41,blue-collar,married,primary,no,2562,yes,no,cellular,20,nov,157,1,189,4,failure,no
26216,41,management,single,tertiary,no,195,no,no,cellular,20,nov,125,1,167,2,failure,no
26231,34,entrepreneur,married,secondary,no,3119,yes,no,cellular,20,nov,505,1,183,4,failure,no
26235,35,self-employed,single,tertiary,no,935,yes,no,cellular,20,nov,71,1,176,2,failure,no
26238,30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139,1,failure,no
26239,34,admin.,married,secondary,no,3185,yes,no,cellular,20,nov,93,1,191,1,failure,no
26243,31,services,single,secondary,no,481,yes,no,cellular,20,nov,106,2,183,2,failure,no
26249,39,blue-collar,married,secondary,no,660,yes,yes,cellular,20,nov,180,1,185,2,failure,no
26258,52,management,married,primary,yes,57,yes,yes,cellular,20,nov,45,1,196,1,failure,no
26262,42,blue-collar,married,secondary,no,3,yes,no,telephone,20,nov,47,1,190,1,failure,no
26265,40,technician,single,secondary,no,572,no,no,cellular,20,nov,67,1,91,2,failure,no
26268,33,technician,married,secondary,no,3071,yes,yes,cellular,20,nov,46,2,122,1,failure,no
26270,32,blue-collar,married,primary,no,187,no,no,cellular,20,nov,485,1,134,1,failure,no
26283,33,blue-collar,married,primary,no,5151,yes,yes,cellular,20,nov,73,1,178,4,failure,no
26292,32,blue-collar,married,primary,no,2085,yes,yes,cellular,20,nov,146,1,185,3,failure,no
26296,39,technician,single,secondary,no,1104,no,no,cellular,20,nov,333,2,105,2,success,no
26298,39,services,divorced,secondary,no,892,yes,no,cellular,20,nov,34,1,171,1,failure,no
26311,45,management,married,tertiary,no,96,yes,no,cellular,20,nov,167,1,127,1,failure,no
26322,32,management,single,tertiary,no,574,yes,no,cellular,20,nov,171,1,127,2,failure,no
26326,50,management,married,secondary,no,0,yes,no,cellular,20,nov,152,1,190,1,failure,no
26332,47,technician,married,secondary,no,1465,yes,no,cellular,20,nov,26,1,190,2,failure,no
26339,30,services,married,secondary,no,586,yes,no,cellular,20,nov,148,6,176,4,failure,no
26354,41,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,220,1,190,1,failure,no
26363,37,entrepreneur,married,tertiary,no,264,yes,yes,cellular,20,nov,276,1,157,1,failure,no
26367,30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,yes
26369,38,self-employed,married,secondary,no,215,yes,no,cellular,20,nov,70,1,167,1,failure,no
26370,48,services,divorced,secondary,no,4906,yes,no,cellular,20,nov,200,1,190,1,failure,no
26386,38,blue-collar,married,primary,no,433,no,no,cellular,20,nov,81,2,136,3,failure,no
26390,35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,failure,no
26391,34,services,divorced,secondary,no,797,yes,no,cellular,20,nov,88,1,126,1,failure,no
26395,31,technician,married,secondary,no,450,no,yes,cellular,20,nov,111,2,129,4,failure,no
26399,39,blue-collar,single,secondary,no,519,yes,yes,cellular,20,nov,149,1,155,14,failure,no
26401,31,entrepreneur,married,secondary,no,1539,yes,yes,cellular,20,nov,67,6,177,9,failure,no
26404,32,services,married,secondary,no,11512,yes,no,cellular,20,nov,301,1,183,1,failure,no
26405,52,entrepreneur,married,tertiary,no,1115,yes,no,cellular,20,nov,69,1,164,2,failure,no
26406,31,blue-collar,single,secondary,no,5607,no,no,cellular,20,nov,183,2,184,1,failure,no
26411,30,services,married,primary,no,1015,yes,no,cellular,20,nov,24,1,113,8,failure,no
26420,50,self-employed,married,secondary,no,1878,yes,yes,cellular,20,nov,45,2,181,11,failure,no
26428,41,blue-collar,single,secondary,no,98,no,yes,cellular,20,nov,180,1,122,6,failure,no
26435,46,technician,married,tertiary,no,0,no,no,cellular,20,nov,531,1,167,1,failure,yes
26436,37,admin.,single,secondary,no,862,no,no,cellular,20,nov,85,1,122,2,failure,no
26443,46,technician,divorced,secondary,no,3455,yes,no,cellular,20,nov,120,4,190,2,failure,no
26446,44,services,married,secondary,no,-230,yes,yes,cellular,20,nov,352,1,177,1,failure,no
26448,36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,no
26451,50,blue-collar,married,primary,no,2590,yes,no,telephone,20,nov,281,2,195,6,failure,no
26454,55,management,married,tertiary,no,10065,no,no,cellular,20,nov,197,5,177,3,failure,no
26455,32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,nov,98,1,178,5,failure,no
26464,34,management,married,tertiary,no,273,yes,no,cellular,20,nov,308,1,188,1,success,no
26469,35,technician,single,secondary,no,-476,yes,no,cellular,20,nov,57,6,177,4,failure,no
26479,53,blue-collar,married,secondary,no,21522,no,no,cellular,20,nov,83,3,149,4,failure,no
26486,55,admin.,divorced,secondary,no,166,no,no,cellular,20,nov,324,7,153,4,failure,no
26489,37,technician,single,secondary,no,-272,no,yes,cellular,20,nov,104,3,139,6,failure,no
26499,33,entrepreneur,married,tertiary,no,4465,yes,no,cellular,20,nov,161,1,183,2,failure,no
26512,33,technician,divorced,secondary,no,557,yes,no,cellular,20,nov,89,1,91,1,failure,no
26515,40,technician,married,secondary,no,4441,yes,no,cellular,20,nov,153,2,183,2,failure,no
26517,53,blue-collar,married,secondary,no,3815,no,no,telephone,20,nov,75,2,149,3,failure,no
26518,47,blue-collar,married,primary,no,2,yes,yes,cellular,20,nov,661,4,190,1,failure,no
26520,33,admin.,married,secondary,no,2711,no,no,cellular,20,nov,184,1,104,1,failure,no
26535,38,services,divorced,primary,no,0,yes,no,cellular,20,nov,250,1,155,2,failure,no
26540,55,admin.,married,secondary,no,1102,yes,no,cellular,20,nov,195,1,189,2,failure,no
26546,57,services,single,secondary,no,2236,yes,no,telephone,20,nov,51,8,190,2,failure,no
26555,40,admin.,married,secondary,no,7711,yes,no,cellular,20,nov,190,5,135,1,failure,no
26558,34,self-employed,married,tertiary,no,1545,yes,no,cellular,20,nov,895,1,183,2,failure,no
26561,32,management,single,tertiary,no,12686,yes,no,cellular,20,nov,176,1,170,1,failure,no
26566,38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes
26569,51,technician,married,secondary,no,-153,no,no,cellular,20,nov,72,2,92,4,failure,no
